"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"ARHGAP44/GRIP1/SCRIB",3
"GO:0110011","regulation of basement membrane organization","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"LAMA1/PHLDB2/LAMB2",3
"GO:0140367","antibacterial innate immune response","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"IL33/RASGRP4/SLC15A2",3
"GO:1900222","negative regulation of amyloid-beta clearance","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"MYOCD/PLA2G3/IFNG",3
"GO:1903365","regulation of fear response","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"EPHB2/UCN/NPAS2",3
"GO:1990034","calcium ion export across plasma membrane","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"SLC24A4/SLC8A2/RGS9",3
"GO:2000392","regulation of lamellipodium morphogenesis","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"VIL1/ENPP2/PDPN",3
"GO:2000625","regulation of miRNA catabolic process","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"LIN28B/QKI/NEAT1",3
"GO:2000672","negative regulation of motor neuron apoptotic process","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"CRLF1/NEFL/CNTFR",3
"GO:2000726","negative regulation of cardiac muscle cell differentiation","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"DKK1/BMP2/MIR222",3
"GO:2000727","positive regulation of cardiac muscle cell differentiation","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"WNT3A/MYOCD/KAT2A",3
"GO:2000849","regulation of glucocorticoid secretion","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"GAL/ECRG4/CRY2",3
"GO:2001171","positive regulation of ATP biosynthetic process","3/4922","11/18805",0.272727272727273,1.04198219496879,0.0829289442729883,0.580606108983063,0.976413203031081,0.81098314582134,"PID1/ENO1/ADCY10",3
"GO:0007076","mitotic chromosome condensation","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"NCAPG/PLK1/NCAPH/CDCA5/NCAPD2",5
"GO:0007603","phototransduction, visible light","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"ABCA4/GRK1/RP1/GNAT1/GNAQ",5
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"PPAT/PAICS/ADSS1/ATIC/HPRT1",5
"GO:0018200","peptidyl-glutamic acid modification","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"TTLL8/AGBL1/TTLL7/AGTPBP1/TTLL6",5
"GO:0032026","response to magnesium ion","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"KCNC2/CNGA3/FBP1/SNCA/SLC34A1",5
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"ELOVL4/ELOVL2/ACSBG1/ELOVL6/HACD1",5
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"IL6/IFNB1/IL18R1/ARG1/ARID5A",5
"GO:0036035","osteoclast development","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"TNFSF11/CLDN18/TYROBP/P2RX5/LTF",5
"GO:0042402","biogenic amine catabolic process","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"SLC6A3/DMGDH/PDE1B/MAOB/SMOX",5
"GO:0045346","regulation of MHC class II biosynthetic process","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"IL33/PF4/TLR4/CDK5R1/IFNG",5
"GO:0045603","positive regulation of endothelial cell differentiation","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"TMEM100/GDF2/ACVRL1/MIR181A2/ATOH8",5
"GO:0050884","neuromuscular process controlling posture","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"POU4F1/GBX1/SLURP1/SCN1A/ADARB1",5
"GO:0060039","pericardium development","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"HEG1/TBX20/FLRT3/BMP2/TBX5",5
"GO:0060088","auditory receptor cell stereocilium organization","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"STRC/LHFPL5/MYO7A/CDH23/SCRIB",5
"GO:0060231","mesenchymal to epithelial transition","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"SALL1/GREM1/SIX2/GDNF/BASP1",5
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"JPH3/CASQ2/JPH4/JPH2/ASPH",5
"GO:0060716","labyrinthine layer blood vessel development","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"CCN1/JUNB/VASH1/HEY2/WNT2",5
"GO:0060977","coronary vasculature morphogenesis","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"TGFBR3/FGF2/ACE/TBX5/HEY2",5
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"INAVA/TLR4/SLC15A3/TNFAIP3/NFKBIA",5
"GO:0071071","regulation of phospholipid biosynthetic process","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"HTR2C/HTR2B/NR1H4/PDGFB/ADGRF5",5
"GO:0090493","catecholamine uptake","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"RAB3B/SLC6A3/SLC29A4/GDNF/SNCA",5
"GO:0097094","craniofacial suture morphogenesis","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"TWIST1/MSX2/MMP16/MMP14/INSIG1",5
"GO:0098751","bone cell development","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"TNFSF11/CLDN18/TYROBP/P2RX5/LTF",5
"GO:0140131","positive regulation of lymphocyte chemotaxis","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"S100A7/CCL7/NEDD9/CXCL13/STK39",5
"GO:1905962","glutamatergic neuron differentiation","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"VSX1/NDP/PAX6/CBLN1/WNT7A",5
"GO:2000811","negative regulation of anoikis","5/4922","19/18805",0.263157894736842,1.00542141619795,0.014077536258694,0.581323356838044,0.976413203031081,0.81098314582134,"CEACAM5/CAV1/PDK4/NTRK2/CEACAM6",5
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","28/4922","109/18805",0.256880733944954,0.981438887004239,-0.115717003230039,0.582532846612036,0.976413203031081,0.81098314582134,"PHOX2B/KIF14/CDC25C/CENPF/AURKB/FHL1/CDC6/PLK1/CCNB1/PKMYT1/TICRR/ORC1/CLSPN/AURKA/CHEK1/CDK1/CDC25A/BLM/DTL/CDK5RAP3/BRSK1/BRCA1/DONSON/DBF4B/CDC7/BARD1/WNT10B/CHMP4C",28
"GO:0001832","blastocyst growth","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"SALL4/GINS1/CHEK1/GINS4/NCAPG2/BRCA2",6
"GO:0002223","stimulatory C-type lectin receptor signaling pathway","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"PAK3/CLEC6A/KLRC2/TYROBP/PAK1/KLRD1",6
"GO:0006740","NADPH regeneration","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"ALDOB/RPEL1/ACACB/G6PD/ALDH1L1/ALDH1L2",6
"GO:0010888","negative regulation of lipid storage","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"CRP/IL6/PPARG/ABCG1/ITGB3/NFKBIA",6
"GO:0030808","regulation of nucleotide biosynthetic process","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"ACMSD/PID1/RD3/GUCA1A/ENO1/ADCY10",6
"GO:0032253","dense core granule localization","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"KIF1A/UNC13A/KIF5A/UNC13C/TRIM46/KIF1C",6
"GO:0035855","megakaryocyte development","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"GP9/THPO/TAL1/MPIG6B/FLI1/MEIS1",6
"GO:0045723","positive regulation of fatty acid biosynthetic process","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"APOA4/AVP/PLA2G3/KAT2B/LPGAT1/MID1IP1",6
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"NEUROD1/CAV1/SOCS2/GBP7/SOCS3/PTPRD",6
"GO:0051957","positive regulation of amino acid transport","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"NTSR1/AVP/SLC38A3/SLC7A5/CLTRN/KMO",6
"GO:1900273","positive regulation of long-term synaptic potentiation","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"SLC18A3/ADCY8/MME/EPHB2/IGSF11/SHANK3",6
"GO:1900371","regulation of purine nucleotide biosynthetic process","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"ACMSD/PID1/RD3/GUCA1A/ENO1/ADCY10",6
"GO:1990840","response to lectin","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"PAK3/CLEC6A/KLRC2/TYROBP/PAK1/KLRD1",6
"GO:1990858","cellular response to lectin","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"PAK3/CLEC6A/KLRC2/TYROBP/PAK1/KLRD1",6
"GO:2000001","regulation of DNA damage checkpoint","6/4922","23/18805",0.260869565217391,0.996678621274491,-0.00948998800637902,0.582874582796947,0.976413203031081,0.81098314582134,"RAD51/CHEK2/BRCA1/BARD1/WDR76/BRCA2",6
"GO:0006972","hyperosmotic response","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"SST/SLC2A1/WNK3/FBP1/STK39/AQP1/EPO",7
"GO:0018904","ether metabolic process","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"PLA2G4A/EPHX3/AGMO/ALOX5/SELENOI/PLA2G10/PXMP4",7
"GO:0021697","cerebellar cortex formation","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"LHX1/SKOR2/LHX5/CBLN1/WNT7A/CEND1/AGTPBP1",7
"GO:0036344","platelet morphogenesis","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"TAL1/TUBB1/MPIG6B/GATA1/CLEC1B/MFAP2/PRKDC",7
"GO:0042104","positive regulation of activated T cell proliferation","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"AGER/HHLA2/IL23A/IGFBP2/CD24/IL2RA/EPO",7
"GO:0042278","purine nucleoside metabolic process","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"XDH/GDA/NT5C1A/NT5E/PRTFDC1/ADA2/HPRT1",7
"GO:0043507","positive regulation of JUN kinase activity","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"SASH1/TNFRSF11A/PAK1/DAB2IP/CCL19/PTPN1/TRAF2",7
"GO:0045649","regulation of macrophage differentiation","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"CALCA/INHA/PF4/GATA2/QKI/IL34/C1QC",7
"GO:0046037","GMP metabolic process","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"XDH/GDA/PPAT/PAICS/CARD11/ATIC/HPRT1",7
"GO:0046618","xenobiotic export from cell","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"ABCC2/ABCA3/ABCB1/SLC15A2/SLC67A1/ABCB11/PDZK1",7
"GO:0060669","embryonic placenta morphogenesis","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"GCM1/GJB5/FGFR2/CCN1/SOCS3/ST14/CDKN1C",7
"GO:1901679","nucleotide transmembrane transport","7/4922","27/18805",0.259259259259259,0.99052628410613,-0.0293313353579801,0.584725249339916,0.976413203031081,0.81098314582134,"SLC17A9/SLC46A2/SLC25A32/SLC25A41/ADCY10/LRRC8C/SLC19A1",7
"GO:0006672","ceramide metabolic process","29/4922","113/18805",0.256637168141593,0.980508319159418,-0.123741361809919,0.58504346844099,0.976684137397355,0.81120817678568,"ABCA12/SPTSSB/LCT/FUT6/ST8SIA6/ST8SIA2/CEL/TLCD3B/CERS3/ALOXE3/B4GALNT1/FA2H/PLPP2/FUT3/ST6GALNAC5/UGT8/ST6GALNAC3/CCN1/PAQR4/PLPP3/ITGB8/CERS1/SGMS2/P2RX1/ASAH2/ST3GAL3/ASAH2B/ZNF750/B4GALT4",29
"GO:0008361","regulation of cell size","46/4922","179/18805",0.256983240223464,0.98183052263353,-0.145433151600271,0.586315182194894,0.97742229320038,0.811821269596577,"CRABP2/BARHL2/SPP1/WNT3A/TNR/IQGAP3/SEMA3G/KCNN4/CAV3/AQP4/RET/DCC/SEMA5A/FSTL4/TRPC5/NKX6-1/BDNF/MAG/WNT3/SEMA6D/EDN1/IL7R/TRPV2/L1CAM/GNB3/TRIM46/SEMA3A/WNK3/AQP11/STK39/DEPTOR/AQP1/SHANK3/EFNA5/UCN/SLC12A3/BMPR2/SLC12A8/CXCL12/SLC12A7/EPHA7/ADCY10/LIMK1/CDKL5/SLC12A4/PLXNA3",46
"GO:0003298","physiological muscle hypertrophy","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"PI16/ADRA1A/CAV3/EDN1/PRKG1/G6PD/GATA4/MEIS1",8
"GO:0003301","physiological cardiac muscle hypertrophy","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"PI16/ADRA1A/CAV3/EDN1/PRKG1/G6PD/GATA4/MEIS1",8
"GO:0007064","mitotic sister chromatid cohesion","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"CDC20/SGO1/CDCA5/BUB1/ESCO2/HASPIN/DSCC1/SLF1",8
"GO:0051491","positive regulation of filopodium assembly","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"GPM6A/MYO3B/PLPPR5/TENM1/NEURL1/DOCK11/MYO3A/PIK3R1",8
"GO:0061049","cell growth involved in cardiac muscle cell development","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"PI16/ADRA1A/CAV3/EDN1/PRKG1/G6PD/GATA4/MEIS1",8
"GO:1900027","regulation of ruffle assembly","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"EPS8L3/CAV1/PFN2/ARHGAP24/CARMIL2/EPS8L1/COBL/P2RY12",8
"GO:1901186","positive regulation of ERBB signaling pathway","8/4922","31/18805",0.258064516129032,0.985961646852184,-0.0465771453353711,0.586734334100963,0.97742229320038,0.811821269596577,"FAM83B/AGT/AGR2/GPER1/MMP9/PTK6/HAP1/ADRA2A",8
"GO:0051353","positive regulation of oxidoreductase activity","9/4922","35/18805",0.257142857142857,0.982440355256284,-0.0619115782583195,0.588825163410059,0.980644460977072,0.814497517471753,"TERT/GDNF/CDH3/CYP27B1/EDN1/EDN2/NPR3/SNCA/IFNG",9
"GO:0010661","positive regulation of muscle cell apoptotic process","10/4922","39/18805",0.256410256410256,0.979641379885183,-0.0757790314728948,0.590953566249383,0.982882133294458,0.816356069291452,"CDKN2A/CXCR2/GATA6/PPARG/CAMK2A/E2F3/IFNG/BNIP3/ADCY10/PTPN1",10
"GO:0060122","inner ear receptor cell stereocilium organization","10/4922","39/18805",0.256410256410256,0.979641379885183,-0.0757790314728948,0.590953566249383,0.982882133294458,0.816356069291452,"USH1C/CTHRC1/USH1G/STRC/LHFPL5/MYO7A/TSKU/OTOGL/CDH23/SCRIB",10
"GO:0070229","negative regulation of lymphocyte apoptotic process","10/4922","39/18805",0.256410256410256,0.979641379885183,-0.0757790314728948,0.590953566249383,0.982882133294458,0.816356069291452,"AURKB/PTCRA/IL7R/SLC46A2/PRKCQ/HSH2D/CD27/JAK3/ARG2/DOCK8",10
"GO:0072530","purine-containing compound transmembrane transport","10/4922","39/18805",0.256410256410256,0.979641379885183,-0.0757790314728948,0.590953566249383,0.982882133294458,0.816356069291452,"SLC28A2/SLC17A9/SLC28A1/SLC46A2/AQP9/SLC28A3/SLC25A41/ADCY10/LRRC8C/SLC19A1",10
"GO:2000780","negative regulation of double-strand break repair","10/4922","39/18805",0.256410256410256,0.979641379885183,-0.0757790314728948,0.590953566249383,0.982882133294458,0.816356069291452,"HMGA2/POLQ/PLK1/TWIST1/AUNIP/RMI2/PARPBP/FANCB/RADX/MIR221",10
"GO:0007099","centriole replication","11/4922","43/18805",0.255813953488372,0.977363144118009,-0.0884840580495813,0.593093059973959,0.985655186188145,0.818659294147763,"C10orf90/STIL/WDR62/PLK4/KAT2A/BRCA1/CEP72/PPP1R35/SASS6/KAT2B/CEP85",11
"GO:0009124","nucleoside monophosphate biosynthetic process","11/4922","43/18805",0.255813953488372,0.977363144118009,-0.0884840580495813,0.593093059973959,0.985655186188145,0.818659294147763,"ENTPD8/TK1/CDA/PPAT/PAICS/ADSS1/TYMS/ATIC/CAD/UCK2/HPRT1",11
"GO:0150052","regulation of postsynapse assembly","11/4922","43/18805",0.255813953488372,0.977363144118009,-0.0884840580495813,0.593093059973959,0.985655186188145,0.818659294147763,"ARHGEF15/RAC3/SYNDIG1/DOCK4/NEURL1/CARMIL3/ASIC1/ARHGAP33/DCLK1/HTR4/PTPN1",11
"GO:0010824","regulation of centrosome duplication","12/4922","47/18805",0.25531914893617,0.975472693162268,-0.100244323991043,0.595227347335599,0.988415181388365,0.820951673627042,"C10orf90/STIL/PLK4/CCNF/PKHD1/KAT2A/BRCA1/PPP1R35/SASS6/GEN1/KAT2B/CHMP4C",12
"GO:0042168","heme metabolic process","12/4922","47/18805",0.25531914893617,0.975472693162268,-0.100244323991043,0.595227347335599,0.988415181388365,0.820951673627042,"SLCO1B1/SLCO1B3/ABCC2/ALAS2/AMBP/ABCB6/HMOX1/HPX/SLCO2B1/FLVCR1/SLC25A39/HMBS",12
"GO:0050798","activated T cell proliferation","12/4922","47/18805",0.25531914893617,0.975472693162268,-0.100244323991043,0.595227347335599,0.988415181388365,0.820951673627042,"AGER/LRRC32/HHLA2/IL23A/FOXP3/IGFBP2/CD24/IL2RA/ARG1/EPO/SCRIB/CRTAM",12
"GO:0008089","anterograde axonal transport","13/4922","51/18805",0.254901960784314,0.973878783532917,-0.111220743643152,0.59734625806601,0.990882720002478,0.823001146351803,"KIF1A/NETO1/CALY/KIF4A/NEFL/KIF5A/FEZ1/TRIM46/KIF5C/HAP1/KIF1C/AGTPBP1/MAPK8IP3",13
"GO:0008206","bile acid metabolic process","13/4922","51/18805",0.254901960784314,0.973878783532917,-0.111220743643152,0.59734625806601,0.990882720002478,0.823001146351803,"FGF19/AKR1C4/AKR1C1/AKR1D1/FGFR4/CYP7A1/CYP27A1/NR1H4/BAAT/OSBPL6/ABCB11/CYP8B1/NR5A2",13
